"datetime(last_visit_time/1000000-11644473600,'unixepoch','localtime')",url
"2015-03-13 15:04:47",https://weblogin.umich.edu/?cosign-shibboleth.umich.edu&https://shibboleth.umich.edu/idp/Authn/UWLogin
"2015-03-13 15:04:47",https://shibboleth.umich.edu/idp/AuthnEngine
"2015-03-13 15:04:47",http://umich.us9.list-manage.com/track/click?u=9b2f8a58c98a068cf202c13cb&id=71fdba9576&e=bb313e8b69
"2015-03-13 15:04:47",https://www.google.com/accounts/ServiceLogin?service=wise&passive=1209600&continue=https://docs.google.com/a/umich.edu/forms/d/1jHoyAMNfzfZkVl3DKX4byheSfYo6D1tyJa1lmiO0wd0/viewform&followup=https://docs.google.com/a/umich.edu/forms/d/1jHoyAMNfzfZkVl3DKX4byheSfYo6D1tyJa1lmiO0wd0/viewform&ltmpl=forms&authuser=1
"2015-03-13 15:04:47",https://accounts.google.com/ServiceLogin?service=wise&passive=1209600&continue=https%3A%2F%2Fdocs.google.com%2Fa%2Fumich.edu%2Fforms%2Fd%2F1jHoyAMNfzfZkVl3DKX4byheSfYo6D1tyJa1lmiO0wd0%2Fviewform&followup=https%3A%2F%2Fdocs.google.com%2Fa%2Fumich.edu%2Fforms%2Fd%2F1jHoyAMNfzfZkVl3DKX4byheSfYo6D1tyJa1lmiO0wd0%2Fviewform&ltmpl=forms&authuser=1
"2015-03-13 15:04:47",https://shibboleth.umich.edu/idp/profile/SAML2/Redirect/SSO?SAMLRequest=fVLLThsxFN1X4h8s7%2BcVqFqszEQBhIhEy4gMLNg5njsZBz%2BmvnbS%2Fn2dSSJgAdvjc8%2Fj%2Bk5nf7UiW3AorSlpkeaUgBG2lWZd0qfmNvlJZ9XZtylyrQY2D743j%2FAnAHoSJw2y8aGkwRlmOUpkhmtA5gVbzn%2Fds0mas8FZb4VVlCxuStqr134zbAxsOgBhVu26HTqhedd3xvZCtyszqI6vKHk%2BxZrsYy0QAywMem58hPLie5KfJ8V5U1yy%2FIJd%2FHihpD46XUlzaPBVrNWBhOyuaeqkflg2o8BWtuB%2BR3ZJ19auFaTC6r19zRHlNsIdVwiUzBHB%2BRjw2hoMGtwS3FYKeHq8jy29H5Bl2W63S99kMp4FLUWfQhsyLpBW42LZ2M292%2BjXyfnJmVZv2tPsnVR1%2FLB9j8VNbZUU%2F8hcKbu7dsB9LOFdiB1urdPcf%2B5WpMWIyDbpRioLBgcQspPQUpJVB9ePlxHv5T8%3D&RelayState=https%3A%2F%2Faccounts.google.com%2FCheckCookie%3Fcontinue%3Dhttps%253A%252F%252Fdocs.google.com%252Fa%252Fumich.edu%252Fforms%252Fd%252F1jHoyAMNfzfZkVl3DKX4byheSfYo6D1tyJa1lmiO0wd0%252Fviewform%26followup%3Dhttps%253A%252F%252Fdocs.google.com%252Fa%252Fumich.edu%252Fforms%252Fd%252F1jHoyAMNfzfZkVl3DKX4byheSfYo6D1tyJa1lmiO0wd0%252Fviewform%26service%3Dwise%26ltmpl%3Dforms
"2015-03-13 09:38:24",https://plus.google.com/u/0/_/notifications/frame?sourceid=10&hl=en&origin=https%3A%2F%2Fbooks.google.com&uc=1&jsh=m%3B%2F_%2Fscs%2Fabc-static%2F_%2Fjs%2Fk%3Dgapi.gapi.en.DpbM-BtxMjs.O%2Fm%3D__features__%2Fam%3DAAQ%2Frt%3Dj%2Fd%3D1%2Frs%3DAItRSTM3UB5dHgm_CutMnDlOFNkNRC36yg#pid=10&rpctoken=120054307&_methods=onError%2ConInfo%2ChideNotificationWidget%2CpostSharedMessage%2Creauth%2CsetNotificationWidgetHeight%2CsetNotificationWidgetSize%2CswitchTo%2CnavigateTo%2CsetNotificationText%2CsetNotificationAnimation%2CgetNotificationText%2C_ready%2C_close%2C_open%2C_resizeMe%2C_renderstart&id=I1_1426188146672&parent=https%3A%2F%2Fbooks.google.com&pfname=
"2015-03-13 09:37:10",https://plus.google.com/u/0/_/notifications/frame?sourceid=1&hl=en&origin=https%3A%2F%2Fwww.google.com&jsh=m%3B%2F_%2Fscs%2Fabc-static%2F_%2Fjs%2Fk%3Dgapi.gapi.en.DpbM-BtxMjs.O%2Fm%3D__features__%2Fam%3DAAQ%2Frt%3Dj%2Fd%3D1%2Frs%3DAItRSTM3UB5dHgm_CutMnDlOFNkNRC36yg#pid=1&rpctoken=365104529&_methods=onError%2ConInfo%2ChideNotificationWidget%2CpostSharedMessage%2Creauth%2CsetNotificationWidgetHeight%2CsetNotificationWidgetSize%2CswitchTo%2CnavigateTo%2CsetNotificationText%2CsetNotificationAnimation%2CgetNotificationText%2C_ready%2C_close%2C_open%2C_resizeMe%2C_renderstart&id=I1_1426188074803&parent=https%3A%2F%2Fwww.google.com&pfname=
"2015-03-13 09:36:57",https://plus.google.com/_/notifications/frame?origin=https%3A%2F%2Fwww.youtube.com&source=yt&sourceid=36&hl=en-US&jsh=m%3B%2F_%2Fscs%2Fabc-static%2F_%2Fjs%2Fk%3Dgapi.gapi.en.ehmAeuu_4hE.O%2Fm%3D__features__%2Fam%3DAAI%2Frt%3Dj%2Fd%3D1%2Frs%3DAItRSTNcM--L6Y_snQHC2igwllAwLSbYBg#rpctoken=276035615&_methods=setNotificationWidgetSize%2CsetNotificationWidgetHeight%2CsetNotificationText%2ChideNotificationWidget%2CopenSharebox%2ConError%2C_ready%2C_close%2C_open%2C_resizeMe%2C_renderstart&id=I1_1426209792259&parent=https%3A%2F%2Fwww.youtube.com&pfname=
"2015-03-13 09:36:54",https://plus.google.com/u/0/_/notifications/frame?sourceid=1&hl=en&origin=https%3A%2F%2Fwww.google.com&jsh=m%3B%2F_%2Fscs%2Fabc-static%2F_%2Fjs%2Fk%3Dgapi.gapi.en.DpbM-BtxMjs.O%2Fm%3D__features__%2Fam%3DAAQ%2Frt%3Dj%2Fd%3D1%2Frs%3DAItRSTM3UB5dHgm_CutMnDlOFNkNRC36yg#pid=1&rpctoken=155160816&_methods=onError%2ConInfo%2ChideNotificationWidget%2CpostSharedMessage%2Creauth%2CsetNotificationWidgetHeight%2CsetNotificationWidgetSize%2CswitchTo%2CnavigateTo%2CsetNotificationText%2CsetNotificationAnimation%2CgetNotificationText%2C_ready%2C_close%2C_open%2C_resizeMe%2C_renderstart&id=I1_1426188055647&parent=https%3A%2F%2Fwww.google.com&pfname=
"2015-03-13 09:21:44",https://plus.google.com/u/0/_/notifications/frame?sourceid=1&hl=en&origin=https%3A%2F%2Fwww.google.com&jsh=m%3B%2F_%2Fscs%2Fabc-static%2F_%2Fjs%2Fk%3Dgapi.gapi.en.DpbM-BtxMjs.O%2Fm%3D__features__%2Fam%3DAAQ%2Frt%3Dj%2Fd%3D1%2Frs%3DAItRSTM3UB5dHgm_CutMnDlOFNkNRC36yg#pid=1&rpctoken=231412257&_methods=onError%2ConInfo%2ChideNotificationWidget%2CpostSharedMessage%2Creauth%2CsetNotificationWidgetHeight%2CsetNotificationWidgetSize%2CswitchTo%2CnavigateTo%2CsetNotificationText%2CsetNotificationAnimation%2CgetNotificationText%2C_ready%2C_close%2C_open%2C_resizeMe%2C_renderstart&id=I1_1426196051072&parent=https%3A%2F%2Fwww.google.com&pfname=
"2015-03-12 22:29:02",http://bigbangtheory.wikia.com/wiki/Mrs._Debbie_Wolowitz
"2015-03-12 22:28:46",http://bigbangtheory.wikia.com/wiki/Carol_Ann_Susi
"2015-03-12 22:28:16",https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=howard%27s%20mother%20actress
"2015-03-12 22:24:57",https://www.youtube.com/watch?v=n84Z4rog998&feature=iv&src_vid=pDdz_FEX384&annotation_id=annotation_530204#t=10s
"2015-03-12 22:24:57",https://www.youtube.com/watch?v=pDdz_FEX384&feature=iv&src_vid=sirT6hi1tvQ&annotation_id=annotation_182532#t=10s
"2015-03-12 21:44:48",https://www.youtube.com/watch?v=sirT6hi1tvQ
"2015-03-12 18:48:59",https://www.sharelatex.com/learn/Bibliography_management_in_LaTeX
"2015-03-12 18:48:50",https://www.sharelatex.com/learn/Using_bibliographies_in_ShareLaTeX
"2015-03-12 18:42:09",http://tex.stackexchange.com/questions/35977/how-to-add-a-url-to-a-latex-bibtex-file
"2015-03-12 18:42:07",https://www.google.com/search?q=get+the+bibtex+format+of+a+website&oq=get+the+bibtex+format+of+a+website&aqs=chrome..69i57.26000j0j4&sourceid=chrome&es_sm=119&ie=UTF-8
"2015-03-12 18:41:39",https://scholar.google.com/scholar?q=Ireson%2C+Nelson.+%22Ford+Developing+Biometric+Driver+Stress+Detectors+To+Improve+Safety.%22+Washington+Post.+The+Washington+Post%2C+27+June+2012.+Web.+12+Mar.+2015.&btnG=&hl=en&as_sdt=0%2C23
"2015-03-12 18:41:35",https://scholar.google.com/scholar?q=Detecting+Stress+During+Real-World+Driving+Tasks+Using+Physiological+Sensors+Jennifer+A.+Healey+and+Rosalind+W.+Picard&btnG=&hl=en&as_sdt=0%2C23
"2015-03-12 18:41:19",http://tex.stackexchange.com/questions/143/what-are-good-sites-to-find-citations-in-bibtex-format
"2015-03-12 18:40:10",http://www.easybib.com/cite/clipboard/id/1426200004_550215c40d9707.46504151/style/mla7
"2015-03-12 18:40:04",http://www.easybib.com/cite/insert
"2015-03-12 18:40:04",http://www.easybib.com/cite/view
"2015-03-12 18:38:51",http://www.easybib.com/mla-format/website-citation?
"2015-03-12 18:38:47",http://www.easybib.com/cite/eval?url=http%3A%2F%2Fwww.washingtonpost.com%2Fcars%2Fford-developing-biometric-driver-stress-detectors-to-improve-safety%2F2012%2F06%2F27%2FgJQA58736V_story.html
"2015-03-12 18:31:30",https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=insert%20citations%20in%20sharelatex
"2015-03-12 18:20:40",https://www.sharelatex.com/project/53598e1c20d1b09a5a246340
"2015-03-12 18:20:37",https://www.sharelatex.com/project
"2015-03-12 18:09:15",http://www.easybib.com/
"2015-03-12 18:09:15",https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=easybib
"2015-03-12 18:07:41",https://scholar.google.com/scholar.bib?q=info:1egSHfRnHS0J:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAVQIQg-5TugY8azrDIhBCxZ-tKuHclPXd&scisf=4&hl=en
"2015-03-12 18:07:33",https://scholar.google.com/scholar?q=+Measuring+Cognitive+Distraction+in+the+Automobile+%28June+2013%29&btnG=&hl=en&as_sdt=0%2C23
"2015-03-12 18:07:10",https://scholar.google.com/scholar.bib?q=info:h8RSMJ306zcJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAVQIQZA7B_mlnj_kBaBVYfFAlviHhEKiI&scisf=4&hl=en
"2015-03-12 18:06:59",https://scholar.google.com/scholar?hl=en&q=NON-INTRUSIVE+MEASUREMENT+OF+WORKLOAD+IN+REAL-TIME+&btnG=&as_sdt=1%2C23&as_sdtp=
"2015-03-12 18:05:42",https://www.sharelatex.com/project/55020db5841802fb0b6430ac
"2015-03-12 18:05:15",https://www.sharelatex.com/login
"2015-03-12 18:05:06",https://www.sharelatex.com/user/password/set?passwordResetToken=b667a926486cf447f943f87ecb336e55a010d011266ec142ffacea83f56f8a94
"2015-03-12 18:03:39",https://scholar.google.com/scholar.bib?q=info:BASeP4-x1fMJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAVQIPkB5H8Zhk9uviTp3tTlY3DIhOgKDP&scisf=4&hl=en
"2015-03-12 18:03:25",http://scholar.google.com/
"2015-03-12 18:03:25",https://scholar.google.com/
"2015-03-12 18:03:23",https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=google%20scholar
"2015-03-12 17:34:23",http://www.toyota.com/csrc/driver-distraction-cognitive-model-validation.html
"2015-03-12 17:34:23","https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0CCMQFjAA&url=http%3A%2F%2Fwww.toyota.com%2Fcsrc%2Fdriver-distraction-cognitive-model-validation.html&ei=VwYCVYPBEtXxaqDegOgN&usg=AFQjCNHTHIyCPh6m1kvfYDpwTNKJeCJ-zg&sig2=7fhKQcv12ZBOn4gz6MvbQw&bvm=bv.88198703,d.d2s"
"2015-03-12 17:34:16",https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=toyota%20cognitive%20research
"2015-03-12 15:22:54",file:///Users/shravya/Downloads/sensors-14-07120.pdf
"2015-03-12 15:22:22","https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=6&cad=rja&uact=8&ved=0CEQQFjAF&url=http%3A%2F%2Fwww.mdpi.com%2F1424-8220%2F14%2F4%2F7120%2Fpdf&ei=KucBVcTiIc7iaouBgbAP&usg=AFQjCNEIq5ZCal0ADPIAAfSpa1V47gIZhA&sig2=MfksqV7-7B9uj-89a7oFdA&bvm=bv.88198703,bs.1,d.bGQ"
"2015-03-12 15:22:20",https://books.google.com/books?id=VTy6BQAAQBAJ&pg=PA187&lpg=PA187&dq=galvanic+skin+resistance+sensors+for+measuring+driver+workload&source=bl&ots=Py6GYAH-Mn&sig=EynFJp4aDCFARCjI-a7q6olzC-c&hl=en&sa=X&ei=KucBVcTiIc7iaouBgbAP&ved=0CEIQ6AEwBA#v=onepage&q=galvanic%20skin%20resistance%20sensors%20for%20measuring%20driver%20workload&f=false
"2015-03-12 15:22:19",https://books.google.com/books?id=VTy6BQAAQBAJ&pg=PA187&lpg=PA187&dq=galvanic+skin+resistance+sensors+for+measuring+driver+workload&source=bl&ots=Py6GYAH-Mn&sig=EynFJp4aDCFARCjI-a7q6olzC-c&hl=en&sa=X&ei=KucBVcTiIc7iaouBgbAP&ved=0CEIQ6AEwBA
"2015-03-12 15:21:35",http://www.cs.cmu.edu/~cga/behavior/Healey.pdf
"2015-03-12 15:21:35","https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=4&cad=rja&uact=8&ved=0CDkQFjAD&url=http%3A%2F%2Fwww.cs.cmu.edu%2F~cga%2Fbehavior%2FHealey.pdf&ei=KucBVcTiIc7iaouBgbAP&usg=AFQjCNHln9Ocr-35Q84BJkocw_MimBokYw&sig2=q0xZtZfgqvMxmC2EcuVg8A&bvm=bv.88198703,bs.1,d.bGQ"
"2015-03-12 15:21:30",http://www.ecse.rpi.edu/~qji/HCI/HFES05.pdf
"2015-03-12 15:21:30","https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&cad=rja&uact=8&ved=0CC8QFjAC&url=http%3A%2F%2Fwww.ecse.rpi.edu%2F~qji%2FHCI%2FHFES05.pdf&ei=KucBVcTiIc7iaouBgbAP&usg=AFQjCNE5aDG9-uBlGkT4K3bL59nhgT8YVw&sig2=mTpN2v5lxjILnPSBn_OhcQ&bvm=bv.88198703,bs.1,d.bGQ"
"2015-03-12 15:21:26",http://homepages.rpi.edu/~grayw/pubs/papers/2005/09sep-HFES/Guhe/GLZJGS05_HFES.pdf
"2015-03-12 15:21:26","https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=2&cad=rja&uact=8&ved=0CCcQFjAB&url=http%3A%2F%2Fhomepages.rpi.edu%2F~grayw%2Fpubs%2Fpapers%2F2005%2F09sep-HFES%2FGuhe%2FGLZJGS05_HFES.pdf&ei=KucBVcTiIc7iaouBgbAP&usg=AFQjCNGhdxlfx7Gfu6aK3-f5tT2pkgAZYA&sig2=JR3r4wI8HixZ-yeC7GNgzA&bvm=bv.88198703,bs.1,d.bGQ"
"2015-03-12 15:21:22",http://www.washingtonpost.com/cars/ford-developing-biometric-driver-stress-detectors-to-improve-safety/2012/06/27/gJQA58736V_story.html
"2015-03-12 15:21:22","https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0CCMQFjAA&url=http%3A%2F%2Fwww.washingtonpost.com%2Fcars%2Fford-developing-biometric-driver-stress-detectors-to-improve-safety%2F2012%2F06%2F27%2FgJQA58736V_story.html&ei=KucBVcTiIc7iaouBgbAP&usg=AFQjCNGOrNHV6995qzK2D68B2_2HhlTSBQ&sig2=gaQ-wwZHSJcGT0kepOTB2w&bvm=bv.88198703,bs.1,d.bGQ"
"2015-03-12 15:21:15",https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=galvanic%20skin%20resistance%20sensors%20for%20measuring%20driver%20workload
"2015-03-12 15:20:57",http://www.cooking-hacks.com/galvanic-skin-response-sensor-gsr-sweating-ehealth-medical
"2015-03-12 15:20:56","https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=2&cad=rja&uact=8&ved=0CDAQFjAB&url=http%3A%2F%2Fwww.cooking-hacks.com%2Fgalvanic-skin-response-sensor-gsr-sweating-ehealth-medical&ei=EecBVeuKBdPfaIORgLgP&usg=AFQjCNHxHzL6_RKOa9xAXKmzqUjpdSDALA&sig2=NB6YAx19otg4xbxK_Yg07g&bvm=bv.87920726,d.d2s"
"2015-03-12 15:20:49",https://www.google.com/search?q=galvanic+skin+resistance+sensors&oq=galvanic+skin+resistance+sensors&aqs=chrome..69i57j0l5.455j0j7&sourceid=chrome&es_sm=119&ie=UTF-8
"2015-03-12 12:01:47",https://plus.google.com/u/0/_/notifications/frame?sourceid=192&hl=en&origin=https%3A%2F%2Fwww.google.com&uc=1&jsh=m%3B%2F_%2Fscs%2Fabc-static%2F_%2Fjs%2Fk%3Dgapi.gapi.en.10h8gJPyU4U.O%2Fm%3D__features__%2Fam%3DAAI%2Frt%3Dj%2Fd%3D1%2Frs%3DAItRSTOJfKF0vWdZZ280FSybaPbIscsm2Q&zx=mm87ik2kcpje#pid=192&rpctoken=398856892&_methods=onError%2ConInfo%2ChideNotificationWidget%2CpostSharedMessage%2Creauth%2CsetNotificationWidgetHeight%2CsetNotificationWidgetSize%2CswitchTo%2CnavigateTo%2CsetNotificationText%2CsetNotificationAnimation%2CgetNotificationText%2C_ready%2C_close%2C_open%2C_resizeMe%2C_renderstart&id=I1_1425427740161&parent=https%3A%2F%2Fwww.google.com&pfname=
"2015-03-12 12:01:47",https://plus.google.com/u/0/_/notifications/frame?sourceid=192&hl=en&origin=https%3A%2F%2Fwww.google.com&uc=1&jsh=m%3B%2F_%2Fscs%2Fabc-static%2F_%2Fjs%2Fk%3Dgapi.gapi.en.10h8gJPyU4U.O%2Fm%3D__features__%2Fam%3DAAI%2Frt%3Dj%2Fd%3D1%2Frs%3DAItRSTOJfKF0vWdZZ280FSybaPbIscsm2Q&zx=v2sofl73ovn2#pid=192&rpctoken=398856892&_methods=onError%2ConInfo%2ChideNotificationWidget%2CpostSharedMessage%2Creauth%2CsetNotificationWidgetHeight%2CsetNotificationWidgetSize%2CswitchTo%2CnavigateTo%2CsetNotificationText%2CsetNotificationAnimation%2CgetNotificationText%2C_ready%2C_close%2C_open%2C_resizeMe%2C_renderstart&id=I1_1425427740161&parent=https%3A%2F%2Fwww.google.com&pfname=
"2015-03-12 11:56:20",https://plus.google.com/_/notifications/frame?origin=https%3A%2F%2Fwww.youtube.com&source=yt&sourceid=36&hl=en-US&jsh=m%3B%2F_%2Fscs%2Fabc-static%2F_%2Fjs%2Fk%3Dgapi.gapi.en.ehmAeuu_4hE.O%2Fm%3D__features__%2Fam%3DAAI%2Frt%3Dj%2Fd%3D1%2Frs%3DAItRSTNcM--L6Y_snQHC2igwllAwLSbYBg&zx=tx6oyr9h9r65#rpctoken=416764549&_methods=setNotificationWidgetSize%2CsetNotificationWidgetHeight%2CsetNotificationText%2ChideNotificationWidget%2CopenSharebox%2ConError%2C_ready%2C_close%2C_open%2C_resizeMe%2C_renderstart&id=I1_1425956463098&parent=https%3A%2F%2Fwww.youtube.com&pfname=
"2015-03-12 11:56:20",https://plus.google.com/_/notifications/frame?origin=https%3A%2F%2Fwww.youtube.com&source=yt&sourceid=36&hl=en-US&jsh=m%3B%2F_%2Fscs%2Fabc-static%2F_%2Fjs%2Fk%3Dgapi.gapi.en.ehmAeuu_4hE.O%2Fm%3D__features__%2Fam%3DAAI%2Frt%3Dj%2Fd%3D1%2Frs%3DAItRSTNcM--L6Y_snQHC2igwllAwLSbYBg&zx=iwu4xa3xs0vh#rpctoken=416764549&_methods=setNotificationWidgetSize%2CsetNotificationWidgetHeight%2CsetNotificationText%2ChideNotificationWidget%2CopenSharebox%2ConError%2C_ready%2C_close%2C_open%2C_resizeMe%2C_renderstart&id=I1_1425956463098&parent=https%3A%2F%2Fwww.youtube.com&pfname=
"2015-03-11 20:29:27",http://stackoverflow.com/questions/145270/calling-c-c-from-python
"2015-03-11 11:21:47",https://plus.google.com/_/notifications/frame?origin=https%3A%2F%2Fwww.youtube.com&source=yt&sourceid=36&hl=en-US&jsh=m%3B%2F_%2Fscs%2Fabc-static%2F_%2Fjs%2Fk%3Dgapi.gapi.en.ehmAeuu_4hE.O%2Fm%3D__features__%2Fam%3DAAI%2Frt%3Dj%2Fd%3D1%2Frs%3DAItRSTNcM--L6Y_snQHC2igwllAwLSbYBg&zx=k2u6bvh8yvwo#rpctoken=416764549&_methods=setNotificationWidgetSize%2CsetNotificationWidgetHeight%2CsetNotificationText%2ChideNotificationWidget%2CopenSharebox%2ConError%2C_ready%2C_close%2C_open%2C_resizeMe%2C_renderstart&id=I1_1425956463098&parent=https%3A%2F%2Fwww.youtube.com&pfname=
"2015-03-11 11:07:35",https://plus.google.com/u/0/_/notifications/frame?sourceid=192&hl=en&origin=https%3A%2F%2Fwww.google.com&uc=1&jsh=m%3B%2F_%2Fscs%2Fabc-static%2F_%2Fjs%2Fk%3Dgapi.gapi.en.10h8gJPyU4U.O%2Fm%3D__features__%2Fam%3DAAI%2Frt%3Dj%2Fd%3D1%2Frs%3DAItRSTOJfKF0vWdZZ280FSybaPbIscsm2Q&zx=v9g424rzmrm9#pid=192&rpctoken=398856892&_methods=onError%2ConInfo%2ChideNotificationWidget%2CpostSharedMessage%2Creauth%2CsetNotificationWidgetHeight%2CsetNotificationWidgetSize%2CswitchTo%2CnavigateTo%2CsetNotificationText%2CsetNotificationAnimation%2CgetNotificationText%2C_ready%2C_close%2C_open%2C_resizeMe%2C_renderstart&id=I1_1425427740161&parent=https%3A%2F%2Fwww.google.com&pfname=
"2015-03-10 21:07:13",http://www.hbogo.com/#preview/browse&browseMode=browseGrid?genre=Drama?genreCode=DRA/
"2015-03-10 21:06:41",http://www.hbogo.com/#search&browseMode=browseGrid?searchTerm=silicon%20valley%20trailer/
"2015-03-10 21:06:27",http://www.hbogo.com/#search&browseMode=browseGrid?searchTerm=silicon/browse&assetID=GOROSTGP42372?assetType=SERIES?browseMode=browseGrid/
"2015-03-10 21:06:24",http://www.hbogo.com/#search&browseMode=browseGrid?searchTerm=silicon/
"2015-03-10 15:48:33",https://wolverineaccess.umich.edu/f/u24l1s13/normal/render.uP
"2015-03-10 15:48:33",https://wolverineaccess.umich.edu/
"2015-03-10 15:48:33",https://wolverineaccess.umich.edu/Login?refUrl=%2F
"2015-03-10 15:48:33",https://hcmprod.dsc.umich.edu/psp/hcmprodnonop/EMPLOYEE/HRMS/?cmd=expire
"2015-03-10 15:48:32",https://hcmprod.dsc.umich.edu/psc/hcmprodnonop/EMPLOYEE/HRMS/c/ROLE_EMPLOYEE.PY_SS_YE_FORM_USA.GBL?PORTALPARAM_PTCNAV=HC_PY_SS_YE_FORM_USA_GBL&EOPP.SCNode=HRMS&EOPP.SCPortal=EMPLOYEE&EOPP.SCName=CO_EMPLOYEE_SELF_SERVICE&EOPP.SCLabel=Self%20Service&EOPP.SCPTfname=CO_EMPLOYEE_SELF_SERVICE&FolderPath=PORTAL_ROOT_OBJECT.CO_EMPLOYEE_SELF_SERVICE.HC_PAYROLL_COMP.HC_PY_SS_YE_FORM_USA_GBL&IsFolder=false&PortalActualURL=https%3a%2f%2fhcmprod.dsc.umich.edu%2fpsc%2fhcmprodnonop%2fEMPLOYEE%2fHRMS%2fc%2fROLE_EMPLOYEE.PY_SS_YE_FORM_USA.GBL&PortalContentURL=https%3a%2f%2fhcmprod.dsc.umich.edu%2fpsc%2fhcmprodnonop%2fEMPLOYEE%2fHRMS%2fc%2fROLE_EMPLOYEE.PY_SS_YE_FORM_USA.GBL&PortalContentProvider=HRMS&PortalCRefLabel=View%20W-2%20Forms&PortalRegistryName=EMPLOYEE&PortalServletURI=https%3a%2f%2fhcmprod.dsc.umich.edu%2fpsp%2fhcmprodnonop%2f&PortalURI=https%3a%2f%2fhcmprod.dsc.umich.edu%2fpsc%2fhcmprodnonop%2f&PortalHostNode=HRMS&NoCrumbs=yes&PortalKeyStruct=yes
"2015-03-10 15:18:32",https://hcmprod.dsc.umich.edu/psc/hcmprodnonop/view/FILEDB_XMLP/3dab83e0-c75a-11e4-9fd2-cfdd852cb552/tmpdb/PYW214S_EE.pdf
"2015-03-10 15:18:19",https://hcmprod.dsc.umich.edu/psp/hcmprodnonop/EMPLOYEE/HRMS/c/ROLE_EMPLOYEE.PY_SS_YE_FORM_USA.GBL?PORTALPARAM_PTCNAV=HC_PY_SS_YE_FORM_USA_GBL&EOPP.SCNode=HRMS&EOPP.SCPortal=EMPLOYEE&EOPP.SCName=CO_EMPLOYEE_SELF_SERVICE&EOPP.SCLabel=Self%20Service&EOPP.SCPTfname=CO_EMPLOYEE_SELF_SERVICE&FolderPath=PORTAL_ROOT_OBJECT.CO_EMPLOYEE_SELF_SERVICE.HC_PAYROLL_COMP.HC_PY_SS_YE_FORM_USA_GBL&IsFolder=false
"2015-03-10 15:18:17",https://hcmprod.dsc.umich.edu/psp/hcmprodnonop/EMPLOYEE/HRMS/s/WEBLIB_PTPP_SC.HOMEPAGE.FieldFormula.IScript_AppHP?pt_fname=CO_EMPLOYEE_SELF_SERVICE&FolderPath=PORTAL_ROOT_OBJECT.CO_EMPLOYEE_SELF_SERVICE&IsFolder=true&authType=0E
"2015-03-10 15:18:17",https://hcmprod.dsc.umich.edu/cosign/valid?cosign-hcmprod.dsc=JuST1e6tXm-DCxKypyx6DLRBT8uKPj9fOP6aMByF+TVQLFYaG2Feyk9gLnwf8t+-dwiyIPoR2CFe5fyl+cNSj2OA4I8Dz4ngWn5q5QeLZKntNXfJU8VvLjhrU5+5&https://hcmprod.dsc.umich.edu/psp/hcmprodnonop/EMPLOYEE/HRMS/s/WEBLIB_PTPP_SC.HOMEPAGE.FieldFormula.IScript_AppHP?pt_fname=CO_EMPLOYEE_SELF_SERVICE&FolderPath=PORTAL_ROOT_OBJECT.CO_EMPLOYEE_SELF_SERVICE&IsFolder=true&authType=0E
"2015-03-10 15:18:17",https://hcmprod.dsc.umich.edu/psp/hcmprodnonop/EMPLOYEE/HRMS/s/WEBLIB_PTPP_SC.HOMEPAGE.FieldFormula.IScript_AppHP?FolderPath=PORTAL_ROOT_OBJECT.CO_EMPLOYEE_SELF_SERVICE&IsFolder=true&pt_fname=CO_EMPLOYEE_SELF_SERVICE
"2015-03-10 15:18:01",https://hcmprod.dsc.umich.edu/services/employee
"2015-03-10 15:18:01",https://weblogin.umich.edu/?cosign-hcmprod.dsc&https://hcmprod.dsc.umich.edu/psp/hcmprodnonop/EMPLOYEE/HRMS/s/WEBLIB_PTPP_SC.HOMEPAGE.FieldFormula.IScript_AppHP?pt_fname=CO_EMPLOYEE_SELF_SERVICE&FolderPath=PORTAL_ROOT_OBJECT.CO_EMPLOYEE_SELF_SERVICE&IsFolder=true&authType=0E
"2015-03-10 15:17:59",https://wolverineaccess.umich.edu/f/u24l1s85/normal/render.uP
"2015-03-10 15:17:51",https://wolverineaccess.umich.edu/api/cookiecheck
"2015-03-10 15:17:51",https://wolverineaccess.umich.edu/Login
